shell_freq,resolution_A,fsc,n_voxels
0.005555555555555556,720.0,0.975647901212657,7
0.016666666666666666,240.0,0.978306690408796,26
0.02777777777777778,144.0,0.8894278528459302,90
0.03888888888888889,102.85714285714286,0.5418725779519155,134
0.05,80.0,0.9266770817689978,258
0.061111111111111116,65.45454545454545,0.7423783606151477,410
0.07222222222222222,55.38461538461539,0.46236230554409274,578
0.08333333333333333,48.0,0.6882750008097538,702
0.09444444444444444,42.35294117647059,0.3950236312286062,914
0.10555555555555556,37.89473684210526,0.2181888237714188,1266
0.11666666666666667,34.285714285714285,0.32989741192216093,1358
0.1277777777777778,31.304347826086953,0.24260439090858313,1754
0.1388888888888889,28.799999999999997,0.13515252988013463,1962
0.15000000000000002,26.666666666666664,0.06291375323371468,2378
0.16111111111111112,24.82758620689655,0.03963513745035784,2934
0.17222222222222225,23.2258064516129,0.017295898460772948,3002
0.18333333333333335,21.818181818181817,-0.0023414941624665354,3474
0.19444444444444445,20.57142857142857,0.001818459906668367,4094
0.20555555555555557,19.459459459459456,-0.003391924076749326,4370
0.21666666666666667,18.46153846153846,-0.00900983835277062,4794
0.2277777777777778,17.560975609756095,0.005441046794343492,5594
0.2388888888888889,16.744186046511626,-0.002635293046966856,6198
0.25,16.0,-0.03301650120889293,6218
0.2611111111111111,15.319148936170212,-0.021174296141304828,7298
0.2722222222222222,14.69387755102041,-0.01505350133251675,7878
0.2833333333333333,14.117647058823529,-0.015370144313455047,8546
0.29444444444444445,13.584905660377357,0.00023625684261495308,8922
0.3055555555555555,13.090909090909092,0.0026424599263064176,9890
0.31666666666666665,12.631578947368421,-0.0015581229086405856,10710
0.3277777777777778,12.203389830508474,0.008804518891228137,11162
0.3388888888888889,11.803278688524589,0.004585991878718187,12122
0.35,11.428571428571429,-0.017760619735317652,12966
0.3611111111111111,11.076923076923077,-0.0011874556595469477,13682
0.37222222222222223,10.746268656716417,-0.010569766503147513,14658
0.3833333333333333,10.434782608695652,-0.002224770304720829,15290
0.39444444444444443,10.140845070422536,0.0008826215240607003,16142
0.40555555555555556,9.863013698630137,-0.004503752820808219,17442
0.4166666666666667,9.6,-0.0003925326862615484,18554
0.42777777777777776,9.350649350649352,0.007515576083643131,19158
0.4388888888888889,9.113924050632912,-0.005064386480715994,20162
0.45,8.88888888888889,0.008825535878151413,21666
0.4611111111111111,8.674698795180724,0.0065279656984600426,21890
0.4722222222222222,8.470588235294118,-0.00011746851034066493,24206
0.48333333333333334,8.275862068965518,0.011902685959287807,24426
0.49444444444444446,8.089887640449438,-0.002233771980029738,25946
