round,subtomogram_id,file_name,runtime_s,r00,r01,r02,r10,r11,r12,r20,r21,r22
3,24,24.mrc,28.508946992005804,-0.11941017955541611,0.8360986709594727,0.5354253053665161,0.8316619396209717,-0.21032331883907318,0.513909101486206,0.5422911047935486,0.5066588521003723,-0.6702366471290588
3,25,25.mrc,28.63502056901052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,26,26.mrc,28.56717027700506,-0.5265154838562012,0.057758647948503494,0.8482012748718262,-0.009135584346950054,0.997247576713562,-0.07357887923717499,-0.8501164317131042,-0.04648923501372337,-0.5245386362075806
3,27,27.mrc,29.013270070994622,0.6627654433250427,-0.05921170115470886,0.7464823722839355,-0.22300420701503754,-0.9672446846961975,0.12127181887626648,0.7148504257202148,-0.24684348702430725,-0.6542608141899109
3,28,28.mrc,28.71083295599965,0.9211779832839966,0.25265073776245117,-0.29597076773643494,-0.2809162139892578,-0.09458168596029282,-0.9550604224205017,-0.26929011940956116,0.9629236459732056,-0.01615288481116295
3,29,29.mrc,28.840110111006652,-0.9244908690452576,0.02667253464460373,0.38026994466781616,0.27661067247390747,-0.6394681930541992,0.7173332571983337,0.2623036205768585,0.7683547735214233,0.5838045477867126
3,30,30.mrc,28.70255389699014,-0.10423321276903152,-0.8588048815727234,-0.5015870332717896,0.3700040280818939,-0.5016184449195862,0.7819693088531494,-0.9231643676757812,-0.10408204793930054,0.37004655599594116
3,31,31.mrc,29.711868166006752,-0.6946814656257629,-0.7144292593002319,0.08371643722057343,0.07007965445518494,0.048609934747219086,0.9963563084602356,-0.7158955931663513,0.6980171203613281,0.016298536211252213
3,32,32.mrc,29.35092345000885,0.013497227802872658,0.7305490374565125,0.6827268004417419,0.7302546501159668,-0.4736177921295166,0.49235594272613525,0.6830417513847351,0.49191898107528687,-0.539879322052002
3,33,33.mrc,29.37465903600969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,34,34.mrc,29.535778897989076,-0.8750216960906982,-0.15122374892234802,0.45985692739486694,0.18832646310329437,-0.9814611673355103,0.03559698164463043,0.44594860076904297,0.1177513599395752,0.8872792720794678
3,35,35.mrc,28.628552840003977,0.8247615098953247,-0.06253102421760559,0.5620127320289612,0.43336230516433716,0.7083644270896912,-0.5571507215499878,-0.3632706105709076,0.703071653842926,0.6113303303718567
3,36,36.mrc,29.698981862005894,0.3109070360660553,-0.7825660705566406,0.5393766760826111,-0.8174418210983276,0.06935904175043106,0.571820080280304,-0.484897643327713,-0.6186919212341309,-0.6181379556655884
3,37,37.mrc,30.428593516990077,-0.14026235044002533,-0.628652036190033,0.7649333477020264,-0.5159178376197815,-0.6129958033561707,-0.5983853340148926,0.8450770974159241,-0.47857367992401123,-0.23835255205631256
3,38,38.mrc,30.836932517995592,-0.6517932415008545,-0.32865041494369507,-0.6834869980812073,0.6742234230041504,-0.6637625694274902,-0.3237932026386261,-0.3472582995891571,-0.671869158744812,0.6542197465896606
3,39,39.mrc,30.73242286099412,0.9755841493606567,-0.13045944273471832,0.17668019235134125,0.019720472395420074,0.8532443642616272,0.5211383104324341,-0.21873879432678223,-0.5049300193786621,0.8349844217300415
4,0,0.mrc,29.51203525600431,-0.7757830619812012,0.0627918392419815,-0.6278676986694336,-0.39827868342399597,0.7230536937713623,0.564417839050293,0.48942288756370544,0.6879320740699768,-0.5359241366386414
4,1,1.mrc,29.428178805988864,-0.4758056402206421,0.0601155124604702,-0.877493679523468,0.0013904455117881298,-0.9976089000701904,-0.0690983384847641,-0.8795493245124817,-0.03409748524427414,0.47458434104919434
4,2,2.mrc,29.175618228007806,-0.8569337725639343,-0.015363282524049282,0.5151975154876709,0.20489072799682617,-0.9273407459259033,0.3131435513496399,0.4729527533054352,0.37390246987342834,0.7978174090385437
4,3,3.mrc,29.65424925700063,0.7050825953483582,-0.048157669603824615,0.7074881196022034,-0.6712828278541565,-0.3668910562992096,0.6440266370773315,0.22855623066425323,-0.9290165901184082,-0.2910158932209015
4,4,4.mrc,30.845903923996957,-0.8935047388076782,0.025497008115053177,-0.4483293294906616,0.448578417301178,0.004752988461405039,-0.8937308192253113,-0.020656557753682137,-0.9996635913848877,-0.015684224665164948
4,5,5.mrc,29.752049565009656,-0.8067612051963806,-0.4714317321777344,-0.35621407628059387,-0.5749448537826538,0.4872659146785736,0.6572749018669128,-0.13628928363323212,0.7350673675537109,-0.6641544699668884
4,6,6.mrc,29.800287889011088,0.6332721710205078,0.6109972596168518,-0.4750249683856964,0.08018118143081665,-0.6622769832611084,-0.7449564933776855,-0.7697644829750061,0.43367213010787964,-0.4683920443058014
4,7,7.mrc,29.89563294200343,0.8201421499252319,0.028369609266519547,0.5714560747146606,-0.4857073426246643,-0.493380069732666,0.7215708494186401,0.30241572856903076,-0.8693510890007019,-0.39086246490478516
4,8,8.mrc,29.79870886800927,0.6167038679122925,0.2568906247615814,-0.7440991997718811,0.7865427732467651,-0.23956376314163208,0.5691745281219482,-0.03204360976815224,-0.9362779855728149,-0.3497953712940216
4,9,9.mrc,29.771918283004197,0.9368522763252258,0.31144803762435913,-0.1590844988822937,0.3495001196861267,-0.8500972986221313,0.39393436908721924,-0.012547217309474945,-0.4246583580970764,-0.9052667021751404
